id,item_id,name,brand,categories,price,specs,gpt_specs
235034,LPASU00731,"ASUS ROG Flow Gaming Notebook 13.4"" WQXGA Intel i9-13900H RTX 4050 16GB 1TB SSD Windows 11 Home, GZ301VU-DS91T-CA",ASUS,"['Laptops, Tablet', None, None, None]",2499.0,"{'GPU': 'RTX\xa04050', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '13.4""'}","{'Brand': 'ASUS', 'Model': 'ROG Flow', 'Model Code': 'GZ301VU-DS91T-CA', 'CPU': 'Intel i9-13900H', 'GPU': 'RTX 4050', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '13.4""', 'Resolution': 'WQXGA'}"
234976,LPASU00728,"ASUS Zephyrus Duo Gaming Notebook 16"" WQXGA AMD Ryzen 9 7945HX RTX 4090 32GB 2TB SSD Windows 11 Pro, GX650PY-XS97",ASUS,"['Laptops, Tablet', None, None, None]",4999.0,"{'GPU': 'RTX\xa04090', 'Maximum Resolution': '2560X1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB', 'Screen Size': '16""'}","{'Brand': 'ASUS', 'Model': 'Zephyrus Duo', 'Model Code': 'GX650PY-XS97', 'Screen': '16""', 'Resolution': 'WQXGA', 'CPU': 'AMD Ryzen 9 7945HX', 'GPU': 'RTX 4090', 'RAM': '32GB', 'Storage': '2TB SSD', 'OS': 'Windows 11 Pro'}"
234830,LPMSI00534,"MSI Raider GE78 HX Gaming Notebook 17"" QHD Intel i9-13980HX GeForce RTX 4080 64GB 2TB SSD Windows 11 Pro, Raider GE78HX 13VH-080US",MSI,"['Laptops, Tablet', None, None, None]",4499.0,"{'GPU': 'GeForce RTX 4080', 'Maximum Resolution': '2560x1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '64GB', 'Screen Size': '17""'}","{'Brand': 'MSI', 'Model': 'Raider GE78 HX', 'Model Code': '13VH-080US', 'CPU': 'Intel i9-13980HX', 'GPU': 'GeForce RTX 4080', 'RAM': '64GB', 'Storage': '2TB SSD', 'OS': 'Windows 11 Pro', 'Screen': '17""', 'Resolution': 'QHD'}"
234829,LPMSI00533,"MSI Raider GE78 HX Gaming Notebook 17"" QHD Intel i9-13980HX GeForce RTX 4090 32GB 2TB SSD Windows 11 Pro, GE78HX 13VI-079US",MSI,"['Laptops, Tablet', None, None, None]",4999.0,"{'GPU': 'GeForce RTX 4090', 'Maximum Resolution': '2560x1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB', 'Screen Size': '17""'}","{'Brand': 'MSI', 'Model': 'Raider GE78 HX', 'Model Code': 'GE78HX 13VI-079US', 'CPU': 'Intel i9-13980HX', 'GPU': 'GeForce RTX 4090', 'RAM': '32GB', 'Storage': '2TB SSD', 'OS': 'Windows 11 Pro', 'Screen': '17""', 'Resolution': 'QHD'}"
234828,LPMSI00532,"MSI TITAN GT77 Gaming Notebook 17.3"" UHD Mini-LED 144Hz, Intel i9-13980HX GeForce RTX 4080 64GB 2TB SSD Windows 11 Pro, Titan GT77HX 13VH-046US",MSI,"['Laptops, Tablet', None, None, None]",5599.0,"{'GPU': 'GeForce RTX 4080', 'Maximum Resolution': '3840x2160', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '64GB', 'Screen Size': '17.3""'}","{'Brand': 'MSI', 'Model': 'TITAN GT77', 'Model Code': 'GT77HX 13VH-046US', 'CPU': 'Intel i9-13980HX', 'GPU': 'GeForce RTX 4080', 'RAM': '64GB', 'Storage': '2TB SSD', 'OS': 'Windows 11 Pro', 'Screen': '17.3""', 'Resolution': 'UHD', 'Refresh Rate': '144Hz'}"
234427,LPLEN03212OB,"Lenovo IdeaPad 5 Consumer Notebook 15.6"" FHD Intel Core i5-1235U Intel Iris Xe 8GB 512GB SSD Windows 11 Home, 82SF000UCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",664.89,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '8GB', 'Screen Size': '15.6""'}","{'Brand': 'Lenovo', 'Model': 'IdeaPad 5', 'Model Code': '82SF000UCC', 'CPU': 'Intel Core i5-1235U', 'GPU': 'Intel Iris Xe', 'RAM': '8GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
234344,LPLEN03269,"Lenovo IdeaPad 3 Consumer Notebook 15.6"" FHD AMD Ryzen 7 5825U Integrated Radeon Graphics 8GB 256GB SSD Windows 11 Home, 082RN0013CC",LENOVO,"['Laptops, Tablet', None, None, None]",549.88,"{'Memory': '8GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1080p Full HD', 'Refresh Rate': '60Hz', 'SSD Capacity': '256GB'}","{'Brand': 'Lenovo', 'Model': 'IdeaPad 3', 'Model Code': '082RN0013CC', 'CPU': 'AMD Ryzen 7 5825U', 'GPU': 'Integrated Radeon Graphics', 'RAM': '8GB', 'Storage': '256GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
234261,LPLEN03268,"Lenovo ThinkPad T580 15.6"" Business Notebook, Intel Core I5 8350U,16 GB RAM, 256 GB SSD, Windows 10 Pro, Refurbished",LENOVO,"['Laptops, Tablet', None, None, None]",399.88,"{'Maximum Resolution': '1080p Full HD', 'SSD Capacity': '256GB', 'CPU': 'i5-8350U', 'Notebook Type': 'Business Notebook', 'Notebook Chassis': 'Clamshell', 'Touch Screen': 'No'}","{'Brand': 'Lenovo', 'Model': 'ThinkPad T580', 'Screen': '15.6""', 'CPU': 'Intel Core i5-8350U', 'RAM': '16GB', 'Storage': '256GB SSD', 'OS': 'Windows 10 Pro', 'Condition': 'Refurbished'}"
233963,LPCOI00001OB,"CORSAIR VOYAGER Gaming Notebook 16"" QHD AMD Ryzen 7 6800HS Radeon 6800M 16GB 1TB SSD Windows 11 Home,CN-9000003-NA(Open Box)",CORSAIR,"['Laptops, Tablet', None, None, None]",989.89,"{'Memory': '16GB', 'Screen Size': '16""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '2560 x 1600', 'Refresh Rate': '240Hz', 'SSD Capacity': '1TB'}","{'Brand': 'CORSAIR', 'Model': 'VOYAGER Gaming Notebook', 'Model Code': 'CN-9000003-NA', 'CPU': 'AMD Ryzen 7 6800HS', 'GPU': 'Radeon 6800M', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '16""', 'Resolution': 'QHD'}"
233739,LPGIG00141OB,"Gigabyte AORUS 17 Gaming Notebook 17.3"" FHD Intel i7-12700H GeForce RTX 3080 Ti 32GB 1TB SSD Windows 11 Home, YE5-74US544SH(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",1799.1,"{'GPU': 'GeForce RTX 3080 Ti', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '32GB', 'Screen Size': '17.3""'}","{'Brand': 'Gigabyte', 'Model': 'AORUS 17', 'Model Code': 'YE5-74US544SH', 'CPU': 'Intel i7-12700H', 'GPU': 'GeForce RTX 3080 Ti', 'RAM': '32GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '17.3""', 'Resolution': 'FHD'}"
233431,LPLEN03053OB,"Lenovo IdeaPad 5 Consumer Notebook 15.6"" FHD AMD Ryzen 7 5825U Integrated Radeon 8GB 512GB SSD Windows 11 Home, 82SG000PCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",552.78999023437,"{'Memory': '8GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1080p Full HD', 'Refresh Rate': '60Hz', 'SSD Capacity': '512GB'}","{'Brand': 'Lenovo', 'Model': 'IdeaPad 5', 'Model Code': '82SG000PCC', 'CPU': 'AMD Ryzen 7 5825U', 'GPU': 'Integrated Radeon', 'RAM': '8GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
233416,LPMSI00528,"MSI CreatorPro Business Notebook 16"" QHD+ Intel i7-12700H RTX A3000 32GB 1TB SSD Windows 11 Pro, B12UKST-074CA",MSI,"['Laptops, Tablet', None, None, None]",3999.0,"{'GPU': 'RTX A3000', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB', 'Screen Size': '16""'}","{'Brand': 'MSI', 'Model': 'CreatorPro', 'Product Type': 'Business Notebook', 'Screen Size': '16""', 'Resolution': 'QHD+', 'CPU': 'Intel i7-12700H', 'GPU': 'RTX A3000', 'RAM': '32GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Pro', 'Model Code': 'B12UKST-074CA'}"
233412,LPMSI00527,"MSI CreatorPro Business Notebook 16"" QHD+ Intel i7-12700H NVIDIA RTX A5500 32GB 1TB SSD Windows 11 Pro,",MSI,"['Laptops, Tablet', None, None, None]",5299.0,"{'GPU': 'NVIDIA Quadro RTX A5500', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB', 'Screen Size': '16""'}","{'Brand': 'MSI', 'Model': 'CreatorPro', 'Type': 'Business Notebook', 'Screen Size': '16""', 'Resolution': 'QHD+', 'CPU': 'Intel i7-12700H', 'GPU': 'NVIDIA RTX A5500', 'RAM': '32GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Pro'}"
233185,LPLEN03202OB,"Lenovo ThinkPad X380 Yoga Business Notebook 13.3"" FHD Intel i5-8350U Integrated GPU 16GB 512GB SSD Windows 10 Pro Refurbished(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",404.1,"{'GPU': 'Integrated', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'Yes', 'Operating System': 'Windows 10 Pro', 'Memory': '16GB', 'Screen Size': '13.3""'}","{'Brand': 'Lenovo', 'Model': 'ThinkPad X380 Yoga', 'CPU': 'Intel i5-8350U', 'GPU': 'Integrated', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 10 Pro', 'Screen': '13.3""', 'Resolution': 'FHD', 'Condition': 'Refurbished (Open Box)'}"
232961,LPMSI00524,"MSI GP66 Leopard Gaming Notebook 15.6"" FHD Intel Core i7-11800H NVIDIA RTX3070 16GB 512GB SSD Windows 11 Home .",MSI,"['Laptops, Tablet', None, None, None]",1999.0,"{'Memory': '16GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '144Hz', 'SSD Capacity': '512GB'}","{'Brand': 'MSI', 'Model': 'GP66 Leopard', 'CPU': 'Intel Core i7-11800H', 'GPU': 'NVIDIA RTX3070', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
232811,LPMSI00514OB,"MSI Summit E13 Flip Evo Notebook 13.4"" FHD Intel Core i7-1280P Intel Iris Xe 16GB 1TB SSD Windows 11 Home, A12MT-036CA(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",1318.4899984741,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920x1200', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '13.4""'}","{'Brand': 'MSI', 'Model': 'Summit E13 Flip Evo', 'Model Code': 'A12MT-036CA', 'CPU': 'Intel Core i7-1280P', 'GPU': 'Intel Iris Xe', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '13.4""', 'Resolution': 'FHD'}"
232296,LPSAS00147,"Samsung Galaxy Tab S6 Lite (2022 Edition) SM-P613 Tablet - 10.4"" WUXGA+ - Octa-core (Kryo 465 Gold Dual-core (2 Core) 2.30 GHz + Kryo 465 Silver Hexa-core (6 Core) 1.80 GHz) - 4 GB RAM - 64 GB Storage - Android 12 - Oxford Gray - Qualcomm SM7125 Snapdrago",SAMSUNG,"['Laptops, Tablet', None, None, None]",465.06,"{'General Information<HDRBR>Manufacturer': 'Samsung', 'General Information<HDRBR>Manufacturer Part Number': 'SM-P613NZAAXAC', 'General Information<HDRBR>Brand Name': 'Samsung', 'General Information<HDRBR>Product Line': 'Galaxy Tab S6 Lite (2022 Edition)', 'General Information<HDRBR>Product Model': 'SM-P613', 'General Information<HDRBR>Product Name': 'Galaxy Tab S6 Lite (2022 Edition) SM-P613 Tablet'}","{'Brand': 'Samsung', 'Model': 'Galaxy Tab S6 Lite (2022 Edition)', 'Model Code': 'SM-P613', 'Screen Size': '10.4""', 'Resolution': 'WUXGA+', 'CPU': 'Octa-core (Kryo 465 Gold Dual-core 2.30 GHz + Kryo 465 Silver Hexa-core 1.80 GHz)', 'RAM': '4GB', 'Storage': '64GB', 'OS': 'Android 12', 'Color': 'Oxford Gray', 'Processor': 'Qualcomm SM7125 Snapdragon'}"
231684,LPASU00666OB,"Asus Vivobook 16 Laptop 16"" WUXGA AMD Ryzen 5 5600H AMD Radeon Graphics 8GB 512GB SSD Windows 11 Home, M1603QA-RH51-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",569.05,"{'GPU': 'AMD Radeon Graphics', 'Maximum Resolution': '1920 x 1200', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '8GB', 'Screen Size': '16""'}","{'Brand': 'Asus', 'Model': 'Vivobook 16', 'Model Code': 'M1603QA-RH51-CA', 'CPU': 'AMD Ryzen 5 5600H', 'GPU': 'AMD Radeon Graphics', 'RAM': '8GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '16""', 'Resolution': 'WUXGA'}"
231575,LPACE00912OB,"ACER Nitro 5 Gaming Notebook 15.6"" FHD Intel Core i5-11400H GTX 1650 8GB 256GB SSD Windows 11 Home, NH.QEKAA.007(Open Box)",ACER,"['Laptops, Tablet', None, None, None]",526.39,"{'GPU': 'GTX 1650', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '8GB', 'Screen Size': '15.6""'}","{'Brand': 'ACER', 'Model': 'Nitro 5', 'Model Code': 'NH.QEKAA.007', 'CPU': 'Intel Core i5-11400H', 'GPU': 'GTX 1650', 'RAM': '8GB', 'Storage': '256GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
230357,LPLEN03000OB,"Lenovo IdeaPad Flex 5 Consumer Notebook 14"" WUXGA Touchscreen AMD Ryzen 5 5500U AMD Radeon Graphics 8GB 512GB SSD Windows 11 Home, 82R9004HCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",554.69000305176,"{'Memory': '8GB', 'Screen Size': '14""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'SSD Capacity': '512GB'}","{'Brand': 'Lenovo', 'Model': 'IdeaPad Flex 5', 'Model Code': '82R9004HCC', 'CPU': 'AMD Ryzen 5 5500U', 'GPU': 'AMD Radeon Graphics', 'RAM': '8GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '14""', 'Resolution': 'WUXGA', 'Touchscreen': 'Yes'}"
229905,LPLEN03130OB,"Lenovo Consumer Laptop 15.6"" FHD AMD Ryzen 5 5625U AMD Radeon Graphics 12GB 512GB SSD Windows 11 Home, 82RN0015CC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",664.89,"{'Memory': '12GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'SSD Capacity': '512GB'}","{'Brand': 'Lenovo', 'Screen': '15.6""', 'Resolution': 'FHD', 'CPU': 'AMD Ryzen 5 5625U', 'GPU': 'AMD Radeon Graphics', 'RAM': '12GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Model Code': '82RN0015CC'}"
229816,LPASU00627OB,"ASUS TUF Gaming Gaming Notebook 15.6"" FHD AMD Ryzen 7 6800H GeForce RTX 3070 16GB 512GB SSD Windows 11 Home, TUF507RR-DS71-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",1412.0600000763,"{'Memory': '16GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '144Hz', 'SSD Capacity': '512GB'}","{'Brand': 'ASUS', 'Series': 'TUF Gaming', 'Model': 'TUF507RR-DS71-CA', 'CPU': 'AMD Ryzen 7 6800H', 'GPU': 'GeForce RTX 3070', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
229767,LPCNO00053OB,"HP 15Z-EF2000 Consumer Notebook 15.6"" FHD AMD Ryzen 5 5500U AMD Radeon Vega 7 8GB 256GB SSD Windows 11 Home, 2J4V7AV(Open Box)",HP,"['Laptops, Tablet', None, None, None]",501.49000038147,"{'Memory': '8GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'SSD Capacity': '256GB'}","{'Brand': 'HP', 'Model': '15Z-EF2000', 'Model Code': '2J4V7AV', 'CPU': 'AMD Ryzen 5 5500U', 'GPU': 'AMD Radeon Vega 7', 'RAM': '8GB', 'Storage': '256GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
229750,LPACE00880OB,"ACER Aspire A515-54 Consumer Notebook 15.6"" Intel i7-10510U 8GB 512GB SSD Windows 11 Home, A515-54-75HU, NX.HN2AA.009(Open Box)",ACER,"['Laptops, Tablet', None, None, None]",474.89,"{'Memory': '8GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'SSD Capacity': '512GB'}","{'Brand': 'ACER', 'Model': 'Aspire A515-54', 'Model Code': 'A515-54-75HU, NX.HN2AA.009', 'CPU': 'Intel i7-10510U', 'RAM': '8GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""'}"
229746,LPASU00608OB,"ASUS Vivobook 15 Notebook, 15.6"" FHD, Intel Pentium Silver, Intel UHD Graphics 605, 8GB DDR4, 128GB SSD, Win11 Home, X515MA-DS91-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",379.05,"{'Notebook Type': 'Consumer', 'Notebook Chassis': 'Clamshell', 'Screen Size': '15.6""', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'CPU': 'Intel Pentium Silver'}","{'Brand': 'ASUS', 'Model': 'Vivobook 15', 'Model Code': 'X515MA-DS91-CA', 'CPU': 'Intel Pentium Silver', 'GPU': 'Intel UHD Graphics 605', 'RAM': '8GB DDR4', 'Storage': '128GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
229744,LPCNO00052OB,"ASUS VivoBook F515 Consumer Notebook 15.6"" FHD Intel Core i7-1165G7 Intel Iris Xe Graphics 8GB 512GB SSD Windows 11 Home, F515EA-DH75(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",603.14,"{'Memory': '8GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'SSD Capacity': '512GB'}","{'Brand': 'ASUS', 'Model': 'VivoBook F515', 'Model Code': 'F515EA-DH75', 'CPU': 'Intel Core i7-1165G7', 'GPU': 'Intel Iris Xe Graphics', 'RAM': '8GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
229577,LPASU00610OB,"ASUS TUF Gaming Dash Gaming Notebook 15.6"" FHD Intel i5-12450H GeForce RTX 3050 16GB 512GB SSD Windows 11 Home, TUF517ZC-DS51-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",1159.0899978638,"{'Memory': '16GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '144Hz', 'SSD Capacity': '512GB'}","{'Brand': 'ASUS', 'Series': 'TUF Gaming Dash', 'Model': 'TUF517ZC-DS51-CA', 'CPU': 'Intel i5-12450H', 'GPU': 'GeForce RTX 3050', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
229459,LPLEN03138,"Lenovo Business Notebook 14"" FHD Intel i5-1145G7 Intel Iris Xe 16GB 512GB SSD Windows 11 Pro, 20W00155US",LENOVO,"['Laptops, Tablet', None, None, None]",1599.88,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '20W00155US', 'GPU': 'Intel Iris Xe', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'Maximum Resolution': '1920 x 1080', 'General Information<HDRBR>Brand Name': 'Lenovo'}","{'Brand': 'Lenovo', 'Model': 'Business Notebook', 'Model Code': '20W00155US', 'CPU': 'Intel i5-1145G7', 'GPU': 'Intel Iris Xe', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Pro', 'Screen': '14""', 'Resolution': 'FHD'}"
229425,LPASU00665,"ASUS Zenbook Pro Business Notebook 16"" UHD OLED Intel Core i9-12900H GeForce RTX 3060 32GB 1TB SSD Windows 11 Pro .",ASUS,"['Laptops, Tablet', None, None, None]",3999.0,"{'GPU': 'GeForce RTX\xa03060', 'Maximum Resolution': '3840 x 2400', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB', 'Screen Size': '16""'}","{'Brand': 'ASUS', 'Model': 'Zenbook Pro', 'Model Code': 'Not specified', 'CPU': 'Intel Core i9-12900H', 'GPU': 'GeForce RTX 3060', 'RAM': '32GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Pro', 'Screen': '16""', 'Resolution': 'UHD OLED'}"
229280,LPASU00658OB,"ASUS ZenBook 14 Consumer Notebook 14"" FHD AMD Ryzen 5 5600H AMD Radeon Vega 7 8GB 512GB SSD Windows 11 Home, UM425QA-EH59-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",664.05,"{'Memory': '8GB', 'Screen Size': '14""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'SSD Capacity': '512GB'}","{'Brand': 'ASUS', 'Model': 'ZenBook 14', 'Model Code': 'UM425QA-EH59-CA', 'CPU': 'AMD Ryzen 5 5600H', 'GPU': 'AMD Radeon Vega 7', 'RAM': '8GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '14""', 'Resolution': 'FHD'}"
228044,LPMSI00516,"MSI Modern 14 Business Notebook 14"" FHD Intel Core i5-1235U Intel Iris Xe 8GB 512GB SSD Windows 11 Home .",MSI,"['Laptops, Tablet', None, None, None]",929.0,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '8GB', 'Screen Size': '14""'}","{'Brand': 'MSI', 'Model': 'Modern 14 Business Notebook', 'CPU': 'Intel Core i5-1235U', 'GPU': 'Intel Iris Xe', 'RAM': '8GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '14""', 'Resolution': 'FHD'}"
227941,LPLEN03049OB,"Lenovo Legion 5 Gaming Notebook 15.6"" FHD AMD Ryzen 7 6800H GeForce RTX 3070 Ti 16GB 512GB SSD Windows 11, 82RD003YCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1780.0900054932,"{'Memory': '16GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '165Hz', 'SSD Capacity': '512GB'}","{'Brand': 'Lenovo', 'Model': 'Legion 5', 'Model Code': '82RD003YCC', 'CPU': 'AMD Ryzen 7 6800H', 'GPU': 'GeForce RTX 3070 Ti', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11', 'Screen': '15.6""', 'Resolution': 'FHD'}"
227818,LPHEW01913OB,"HP 15-DY2067MS Consumer Notebook 15.6"" FHD Touchscreen Intel Core i5-1135G7 Intel Iris X Graphics 12GB 256GB SSD Windows 11 Home, 4W2K2UA(Open Box)",HP,"['Laptops, Tablet', None, None, None]",498.64,"{'Memory': '12GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'SSD Capacity': '256GB'}","{'Brand': 'HP', 'Model': '15-DY2067MS', 'Model Code': '4W2K2UA', 'CPU': 'Intel Core i5-1135G7', 'GPU': 'Intel Iris X Graphics', 'RAM': '12GB', 'Storage': '256GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD', 'Touchscreen': 'Yes'}"
227801,LPCNO00048OB,"ASUS VivoBook R Consumer Notebook 15.6"" FHD Touchscreen Intel Core i5-1135G7 Iris Xe Graphics 8GB 256GB SSD Windows 11 Home, R565EA-US51T(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",474.89,"{'Memory': '8GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'SSD Capacity': '256GB'}","{'Brand': 'ASUS', 'Model': 'VivoBook R', 'Model Code': 'R565EA-US51T', 'CPU': 'Intel Core i5-1135G7', 'GPU': 'Intel Iris Xe Graphics', 'RAM': '8GB', 'Storage': '256GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD', 'Touchscreen': 'Yes'}"
227798,LPMSI00513,"MSI Katana GF76 Gaming Notebook 17.3"" FHD Intel Core i7-12700H GeForce RTX3070TI 16GB 1TB SSD Windows 11 Home .",MSI,"['Laptops, Tablet', None, None, None]",2449.0,"{'Memory': '16GB', 'Screen Size': '17.3""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '144Hz', 'SSD Capacity': '1TB'}","{'Brand': 'MSI', 'Model': 'Katana GF76', 'CPU': 'Intel Core i7-12700H', 'GPU': 'GeForce RTX3070TI', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '17.3""', 'Resolution': 'FHD'}"
227738,LPRAZ00055,"RAZER Blade 15 Gaming Notebook 15.6"" QHD Intel Core i7-12800H GeForce RTX 3070 Ti 16GB 1TB SSD Windows 11 Home .",RAZER,"['Laptops, Tablet', None, None, None]",3999.0,"{'Memory': '16GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '2560 x 1440', 'Refresh Rate': '240Hz', 'SSD Capacity': '1TB'}","{'Brand': 'RAZER', 'Model': 'Blade 15', 'CPU': 'Intel Core i7-12800H', 'GPU': 'GeForce RTX 3070 Ti', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'QHD'}"
